setting,cellIndex,embedding1,embedding2,cell_type,raw_pathway_attention_score,mean_pathway_edge_attention,n_pathway_edges
UMAP2,3077,7.162904,2.5928514,Alpha,0.75577855,0.00868711,87
UMAP2,3078,-0.048369043,-4.705376,Ngn3 high EP,0.96123797,0.011048712,87
UMAP2,3079,-8.498058,-1.7623398,Ngn3 low EP,0.99869835,0.011479291,87
UMAP2,3080,4.3824797,3.8519747,Beta,1.0429387,0.011987802,87
UMAP2,3081,-1.9325289,-4.424458,Ngn3 high EP,1.012467,0.011637552,87
UMAP2,3082,8.948965,-1.2637885,Delta,0.7666566,0.008812144,87
UMAP2,3083,4.0057154,-4.1772556,Pre-endocrine,0.8677425,0.009974051,87
UMAP2,3084,4.9464583,-3.0447412,Pre-endocrine,0.93448013,0.010741151,87
UMAP2,3085,3.4907613,5.2803454,Beta,4.5495987,0.05229424,87
UMAP2,3086,2.1875768,6.606803,Beta,5.769912,0.06632082,87
UMAP2,3087,-10.96965,4.151917,Ductal,1.0428278,0.011986527,87
UMAP2,3088,-8.233359,0.63230556,Ngn3 low EP,0.99046206,0.011384621,87
UMAP2,3089,2.5411146,0.6616511,Epsilon,0.9475933,0.010891877,87
UMAP2,3090,5.46103,4.3026843,Beta,1.25752,0.014454252,87
UMAP2,3091,-6.8623347,-2.3429306,Ngn3 high EP,0.9828913,0.011297601,87
UMAP2,3092,-10.595545,-1.008687,Ductal,0.98189056,0.0112860985,87
UMAP2,3093,1.9440352,0.24210902,Epsilon,0.9344683,0.010741015,87
UMAP2,3094,5.1774983,-2.8412488,Pre-endocrine,0.8498856,0.0097688,87
UMAP2,3095,2.625565,4.8460197,Beta,6.252972,0.07187324,87
UMAP2,3096,1.6358848,-0.93633664,Epsilon,0.91821146,0.010554154,87
UMAP2,3097,-7.4450445,0.15941578,Ngn3 low EP,1.0076127,0.011581755,87
UMAP2,3098,6.7295575,2.3284583,Alpha,0.7889133,0.009067969,87
UMAP2,3099,8.039416,4.1595182,Alpha,0.7428135,0.008538087,87
UMAP2,3100,4.786529,3.5258963,Epsilon,0.77248204,0.008879104,87
UMAP2,3101,7.514073,-0.11962641,Alpha,0.84415257,0.009702903,87
UMAP2,3102,0.26888007,-3.2851694,Ngn3 high EP,0.9458755,0.010872132,87
UMAP2,3103,4.8777843,1.4145834,Alpha,0.80443984,0.009246435,87
UMAP2,3104,-9.922938,-1.191587,Ductal,0.99886894,0.0114812525,87
UMAP2,3105,5.4435678,-1.4263673,Pre-endocrine,0.88003093,0.010115298,87
UMAP2,3106,0.7416657,-4.6631045,Ngn3 high EP,1.0445151,0.012005921,87
UMAP2,3107,-11.200003,-0.5043114,Ductal,0.9723392,0.011176312,87
UMAP2,3108,2.5304408,5.1536183,Beta,6.219576,0.07148938,87
UMAP2,3109,5.3750777,-0.43074045,Pre-endocrine,0.9197145,0.010571431,87
UMAP2,3110,2.012546,-3.8899696,Ngn3 high EP,0.94970113,0.010916105,87
UMAP2,3111,-12.082752,4.3512936,Ductal,0.9717089,0.011169068,87
UMAP2,3112,7.9162517,5.0154424,Alpha,0.7811273,0.008978474,87
UMAP2,3113,2.9049213,2.1824396,Epsilon,0.8973355,0.010314202,87
UMAP2,3114,4.439878,4.0450845,Beta,1.4240524,0.016368417,87
UMAP2,3115,-9.450751,-0.5643755,Ductal,0.98740137,0.011349441,87
UMAP2,3116,-3.487601,-3.604107,Ngn3 high EP,1.0118058,0.011629951,87
UMAP2,3117,-10.981086,-0.7653934,Ductal,0.98604655,0.011333869,87
UMAP2,3118,4.3713155,-4.1654067,Pre-endocrine,0.85256636,0.009799614,87
UMAP2,3119,1.0887082,-2.3707118,Pre-endocrine,0.9243155,0.0106243165,87
UMAP2,3120,6.870564,0.2391737,Beta,0.8360714,0.009610016,87
UMAP2,3121,-12.13262,1.9287547,Ductal,0.96927625,0.0111411065,87
UMAP2,3122,7.539421,4.704502,Alpha,0.77604437,0.00892005,87
UMAP2,3123,-2.1313505,-3.9181294,Ngn3 high EP,1.0689781,0.0122871045,87
UMAP2,3124,-4.78647,-3.209186,Ngn3 high EP,1.0043585,0.011544351,87
UMAP2,3125,4.8406014,2.963165,Beta,0.89203763,0.0102533065,87
UMAP2,3126,6.593437,-1.3709223,Pre-endocrine,0.88437986,0.010165286,87
UMAP2,3127,7.5037475,-0.13223067,Alpha,0.8088577,0.009297214,87
UMAP2,3128,3.9790874,-3.441912,Pre-endocrine,0.88022643,0.010117545,87
UMAP2,3129,-9.977367,1.9051994,Ductal,0.96459305,0.011087276,87
UMAP2,3130,3.1575792,-1.5141116,Pre-endocrine,0.95737106,0.011004265,87
UMAP2,3131,-0.42475328,-4.95196,Ngn3 high EP,0.9848057,0.011319606,87
UMAP2,3132,1.8762056,-4.090156,Ngn3 high EP,0.96908593,0.011138919,87
UMAP2,3133,-9.851962,5.0863843,Ngn3 low EP,1.153717,0.013261115,87
UMAP2,3134,5.9423776,4.0812306,Epsilon,0.7724317,0.008878525,87
UMAP2,3135,7.704872,4.315843,Alpha,0.77171946,0.008870339,87
UMAP2,3136,-11.117677,0.31331602,Ductal,0.967015,0.011115115,87
UMAP2,3137,5.6628833,3.82018,Alpha,0.7593728,0.008728422,87
UMAP2,3138,6.7764945,1.3223624,Alpha,0.83213764,0.0095648,87
UMAP2,3139,-11.056734,4.0905886,Ngn3 low EP,1.056227,0.0121405395,87
UMAP2,3140,5.8332086,-1.4899211,Pre-endocrine,0.92642915,0.010648611,87
UMAP2,3141,2.1370318,5.513917,Beta,6.0500402,0.069540694,87
UMAP2,3142,5.586023,1.3095127,Beta,0.9259546,0.010643156,87
UMAP2,3143,6.805768,3.5351949,Alpha,0.7425443,0.008534992,87
UMAP2,3144,4.4016776,-3.2861767,Pre-endocrine,0.90933204,0.010452093,87
UMAP2,3145,7.514641,3.0836282,Alpha,0.72523624,0.008336049,87
UMAP2,3146,-11.552562,3.7454157,Ductal,0.9651543,0.011093727,87
UMAP2,3147,2.6268704,-3.7012951,Pre-endocrine,0.91949654,0.010568926,87
UMAP2,3148,3.7081592,4.2070603,Beta,2.6564116,0.030533466,87
UMAP2,3149,-11.264446,5.8580513,Ductal,1.0102069,0.011611574,87
UMAP2,3150,6.384062,2.008199,Alpha,0.79793584,0.009171677,87
UMAP2,3151,5.9336276,1.629769,Alpha,0.75074387,0.00862924,87
UMAP2,3152,-11.091844,-1.5186132,Ductal,0.9942436,0.011428088,87
UMAP2,3153,5.082512,-0.09660233,Pre-endocrine,0.90347123,0.010384726,87
UMAP2,3154,-10.499344,-0.39209294,Ductal,0.98066086,0.011271964,87
UMAP2,3155,4.7627506,1.803881,Beta,0.939941,0.010803919,87
UMAP2,3156,-10.898587,5.6153255,Ductal,1.067436,0.012269379,87
UMAP2,3157,5.93473,-0.055334255,Pre-endocrine,0.8847563,0.010169613,87
UMAP2,3158,-11.267834,5.638401,Ductal,0.97667,0.011226092,87
UMAP2,3159,-8.954212,-0.5556013,Ductal,0.9997449,0.011491321,87
UMAP2,3160,-7.611187,-1.5438896,Ngn3 low EP,0.99556786,0.011443309,87
UMAP2,3161,-6.656038,-2.375447,Ngn3 high EP,0.9923172,0.011405945,87
UMAP2,3162,-12.310024,2.5490623,Ductal,0.9794831,0.011258427,87
UMAP2,3163,-12.0879755,3.6589367,Ductal,0.9899175,0.011378362,87
UMAP2,3164,-5.5963817,-3.1832514,Ngn3 high EP,1.0094795,0.011603213,87
UMAP2,3165,3.6592135,-3.6322737,Pre-endocrine,0.9669516,0.011114386,87
UMAP2,3166,5.8217835,-1.4305497,Pre-endocrine,0.8624615,0.00991335,87
UMAP2,3167,-8.131338,-0.61566246,Ngn3 low EP,1.0038184,0.011538142,87
UMAP2,3168,-6.7673254,-2.550058,Ngn3 high EP,0.9858339,0.011331424,87
UMAP2,3169,-0.9684659,-3.7777982,Ngn3 high EP,0.99865836,0.011478832,87
UMAP2,3170,-9.76295,-1.0132574,Ductal,0.98204213,0.011287841,87
UMAP2,3171,5.185222,-1.6270154,Pre-endocrine,0.91188747,0.010481465,87
UMAP2,3172,5.085424,1.2749233,Beta,0.9499926,0.010919455,87
UMAP2,3173,-10.904997,-0.88950205,Ductal,0.984757,0.011319046,87
UMAP2,3174,-0.21223307,-3.540902,Ngn3 high EP,0.97283745,0.01118204,87
UMAP2,3175,2.0526783,0.029384397,Epsilon,0.91733766,0.010544111,87
UMAP2,3176,-9.282312,2.3353631,Ductal,0.97908217,0.011253818,87
UMAP2,3177,-8.7359,-0.627829,Ngn3 low EP,0.9964006,0.011452881,87
UMAP2,3178,-1.9669499,-4.3866687,Ngn3 high EP,1.0151827,0.011668767,87
UMAP2,3179,-10.854662,-0.699464,Ductal,0.9793005,0.011256328,87
UMAP2,3180,4.3440146,2.766769,Beta,0.9706207,0.01115656,87
UMAP2,3181,7.0385866,2.421125,Alpha,0.7538694,0.008665166,87
UMAP2,3182,-11.152553,0.8132424,Ductal,0.9739514,0.011194844,87
UMAP2,3183,3.3869565,-0.6620249,Pre-endocrine,0.93917674,0.010795135,87
UMAP2,3184,-5.1348257,-3.7563212,Ngn3 high EP,1.0135413,0.0116499,87
UMAP2,3185,5.012987,0.71200925,Beta,0.9375479,0.010776413,87
UMAP2,3186,-12.067709,4.2511277,Ngn3 low EP,0.97217,0.011174368,87
UMAP2,3187,6.6883664,3.5213506,Alpha,0.7501024,0.008621867,87
UMAP2,3188,-9.998445,0.5429582,Ductal,0.97989374,0.011263146,87
UMAP2,3189,7.1684785,1.2038751,Alpha,0.8128519,0.009343125,87
UMAP2,3190,-7.930037,-1.5867757,Ngn3 low EP,1.00421,0.011542643,87
UMAP2,3191,-3.3589995,-3.7424326,Ngn3 high EP,1.0169661,0.011689265,87
UMAP2,3192,5.0460362,-3.6721923,Pre-endocrine,0.9118877,0.0104814675,87
UMAP2,3193,2.718242,-4.209067,Pre-endocrine,0.9081176,0.010438133,87
UMAP2,3194,3.2344973,-1.433329,Pre-endocrine,0.95733833,0.011003889,87
UMAP2,3195,7.6336656,0.23701985,Alpha,0.83120584,0.00955409,87
UMAP2,3196,7.4109387,-0.37072968,Alpha,0.79389244,0.0091252,87
UMAP2,3197,-10.148981,3.2952883,Ductal,0.9677888,0.011124009,87
UMAP2,3198,5.9517307,0.33545822,Beta,0.8997164,0.010341568,87
UMAP2,3199,-11.165598,-0.58389014,Ductal,0.97819906,0.011243667,87
UMAP2,3200,5.7157125,3.3023965,Beta,0.7559252,0.008688795,87
UMAP2,3201,7.4407196,-0.77656513,Delta,0.7563071,0.008693186,87
UMAP2,3202,-12.218185,1.9570822,Ductal,0.9702778,0.011152619,87
UMAP2,3203,2.9572637,1.9222233,Epsilon,0.94139755,0.010820662,87
UMAP2,3204,-8.715087,-1.3175828,Ngn3 low EP,0.9927724,0.011411177,87
UMAP2,3205,2.6618667,-4.3421035,Pre-endocrine,0.8857291,0.010180794,87
UMAP2,3206,2.3690085,-4.538322,Pre-endocrine,0.9001279,0.010346297,87
UMAP2,3207,5.22939,-3.1358962,Pre-endocrine,0.897799,0.010319529,87
UMAP2,3208,1.4960924,-2.002422,Pre-endocrine,0.9246979,0.010628711,87
UMAP2,3209,-0.65114605,-4.986791,Ngn3 high EP,0.9723351,0.011176266,87
UMAP2,3210,4.6872215,2.5272727,Beta,0.91725385,0.010543148,87
UMAP2,3211,6.1233535,-2.1014278,Pre-endocrine,0.9191396,0.010564824,87
UMAP2,3212,-8.447909,2.1838665,Ngn3 low EP,1.0141029,0.011656356,87
UMAP2,3213,-1.8363432,-3.9175758,Ngn3 high EP,1.0001643,0.011496141,87
UMAP2,3214,-6.864301,-2.5897355,Ngn3 high EP,0.997239,0.011462517,87
UMAP2,3215,3.2137678,2.2410977,Epsilon,0.88168836,0.010134349,87
UMAP2,3216,5.5250683,3.843335,Beta,0.8203274,0.009429051,87
UMAP2,3217,4.8798347,1.0239991,Pre-endocrine,0.7865206,0.0090404665,87
UMAP2,3218,-7.7873917,-0.92678726,Ngn3 low EP,1.0001125,0.011495546,87
UMAP2,3219,-8.905399,3.252008,Ductal,0.99818206,0.011473357,87
UMAP2,3220,3.5895581,5.419317,Beta,4.4561777,0.051220432,87
UMAP2,3221,5.3176703,-3.5299945,Pre-endocrine,0.9438842,0.010849244,87
UMAP2,3222,8.435904,3.8746455,Alpha,0.70948887,0.008155044,87
UMAP2,3223,5.5578938,0.734402,Beta,0.9550469,0.01097755,87
UMAP2,3224,-10.271492,-1.1040636,Ductal,0.98582035,0.011331269,87
UMAP2,3225,-1.925727,-3.89839,Ngn3 high EP,1.005583,0.011558426,87
UMAP2,3226,-11.162253,1.0939736,Ductal,0.9651451,0.011093622,87
UMAP2,3227,-1.0288771,-4.860438,Ngn3 high EP,0.9695843,0.011144647,87
UMAP2,3228,3.2891972,3.8646717,Beta,3.1509092,0.036217347,87
UMAP2,3229,3.073784,-4.5222344,Pre-endocrine,0.8749843,0.010057291,87
UMAP2,3230,7.7543187,4.866087,Alpha,0.75839186,0.008717148,87
UMAP2,3231,6.2920475,2.5565634,Alpha,0.76856303,0.0088340575,87
UMAP2,3232,-2.2910988,-2.174536,Ngn3 high EP,1.184884,0.013619356,87
UMAP2,3233,2.2026165,-4.5116158,Ngn3 high EP,0.94471097,0.010858747,87
UMAP2,3234,-9.837445,0.19745953,Ngn3 low EP,0.9779585,0.011240902,87
UMAP2,3235,-12.339652,3.3165536,Ductal,0.9806733,0.011272107,87
UMAP2,3236,-9.043615,-0.4402088,Ductal,0.9930515,0.011414385,87
UMAP2,3237,-9.372487,-1.1887928,Ngn3 low EP,1.0008132,0.0115036005,87
UMAP2,3238,-8.418871,-1.7315075,Ngn3 low EP,1.0011265,0.011507201,87
UMAP2,3239,-10.144275,-1.5914662,Ductal,0.999629,0.011489988,87
UMAP2,3240,1.9490336,6.2153068,Beta,5.673171,0.06520886,87
UMAP2,3241,5.288992,0.09288903,Beta,0.9486272,0.010903761,87
UMAP2,3242,4.1017876,-4.22042,Pre-endocrine,0.8470423,0.009736119,87
UMAP2,3243,-8.944336,-1.5494668,Ductal,1.0107207,0.01161748,87
UMAP2,3244,2.8880355,0.40712494,Epsilon,0.9233429,0.010613137,87
UMAP2,3245,3.8883388,1.7723237,Epsilon,0.80927384,0.009301998,87
UMAP2,3246,3.53487,3.9930823,Beta,1.8589728,0.021367503,87
UMAP2,3247,7.6545563,1.3036174,Alpha,0.8281591,0.00951907,87
UMAP2,3248,3.105008,5.01903,Beta,4.489471,0.051603116,87
UMAP2,3249,-10.598378,-1.3636519,Ductal,0.98780787,0.011354113,87
UMAP2,3250,7.941132,2.8731577,Alpha,0.7148535,0.008216707,87
UMAP2,3251,9.360009,-1.2066541,Delta,0.7979677,0.009172042,87
UMAP2,3252,6.5465794,2.2704,Alpha,0.7436996,0.008548272,87
UMAP2,3253,-5.507449,-3.4383612,Ngn3 high EP,1.0081658,0.011588113,87
UMAP2,3254,4.8057437,0.9399095,Beta,0.9709691,0.011160565,87
UMAP2,3255,4.7676706,3.4806273,Beta,1.0366864,0.011915936,87
UMAP2,3256,-11.164391,-0.9300439,Ductal,0.97328526,0.011187186,87
UMAP2,3257,-1.7413499,-3.9006124,Ngn3 high EP,1.0062813,0.011566451,87
UMAP2,3258,-8.617489,-0.8583241,Ngn3 low EP,0.99416006,0.011427127,87
UMAP2,3259,3.573473,0.90717304,Pre-endocrine,0.863518,0.009925494,87
UMAP2,3260,5.322759,1.3457962,Beta,0.9416177,0.010823192,87
UMAP2,3261,-10.791601,4.9600015,Ductal,1.000491,0.011499897,87
UMAP2,3262,-10.634447,0.57489854,Ductal,0.9804982,0.011270094,87
UMAP2,3263,7.0047216,3.822643,Alpha,0.7563969,0.008694218,87
UMAP2,3264,-8.089976,0.544756,Ngn3 low EP,1.0024152,0.011522014,87
UMAP2,3265,-2.23698,-3.7676861,Ngn3 high EP,1.0097818,0.011606688,87
UMAP2,3266,-8.942372,3.1308434,Ductal,1.0009912,0.011505647,87
UMAP2,3267,8.290081,4.907939,Alpha,0.74722344,0.008588775,87
UMAP2,3268,5.947429,1.112579,Beta,0.90367925,0.010387118,87
UMAP2,3269,4.6538577,2.413908,Beta,0.81145823,0.009327106,87
UMAP2,3270,5.7744827,-1.7656041,Pre-endocrine,0.8697073,0.009996636,87
UMAP2,3271,-9.250384,1.9750572,Ductal,0.9749539,0.011206366,87
UMAP2,3272,6.94897,4.2180405,Alpha,0.7715142,0.008867979,87
UMAP2,3273,-9.779785,5.1191235,Ductal,1.1593603,0.01332598,87
UMAP2,3274,5.4223027,0.57824785,Beta,0.91029084,0.010463113,87
UMAP2,3275,4.7802324,-3.8452704,Pre-endocrine,0.86639833,0.009958602,87
UMAP2,3276,-9.208654,-0.6500344,Ngn3 low EP,0.99396545,0.01142489,87
UMAP2,3277,-9.515919,-0.8652788,Ductal,0.99387115,0.011423807,87
UMAP2,3278,-3.7102222,-3.9159093,Ngn3 high EP,1.0545695,0.012121488,87
UMAP2,3279,-11.595456,5.466562,Ductal,0.96483994,0.011090114,87
UMAP2,3280,-12.133611,3.5588923,Ngn3 low EP,0.98539317,0.011326359,87
UMAP2,3281,-5.0653243,-3.4757285,Ngn3 high EP,1.0111,0.011621839,87
UMAP2,3282,2.5652773,5.8437824,Beta,6.3997297,0.07356011,87
UMAP2,3283,-11.127897,4.290145,Ductal,1.0503268,0.012072722,87
UMAP2,3284,-9.634763,1.1162184,Ductal,0.97429395,0.011198781,87
UMAP2,3285,-8.288487,-1.7860253,Ngn3 low EP,0.9854188,0.011326653,87
UMAP2,3286,-8.283001,2.8382623,Ductal,1.0223762,0.011751451,87
UMAP2,3287,-2.2538764,-2.8610475,Ngn3 high EP,1.106364,0.012716828,87
UMAP2,3288,-2.372506,-2.5565758,Ngn3 high EP,1.1191986,0.012864351,87
UMAP2,3289,7.003385,4.0309753,Alpha,0.74631643,0.00857835,87
UMAP2,3290,3.1861794,4.817816,Beta,4.2376366,0.048708465,87
UMAP2,3291,2.8871212,2.1128964,Epsilon,0.89971626,0.010341566,87
UMAP2,3292,-1.6716139,-4.239286,Ngn3 high EP,0.99212754,0.011403765,87
UMAP2,3293,2.2774475,1.5366029,Epsilon,0.970113,0.011150724,87
UMAP2,3294,3.9162965,2.4039514,Epsilon,0.81041074,0.009315066,87
UMAP2,3295,-10.441655,3.3066373,Ductal,0.9727706,0.011181271,87
UMAP2,3296,6.005229,2.027597,Beta,0.893105,0.010265575,87
UMAP2,3297,-11.7960205,4.9581127,Ductal,0.96215224,0.011059221,87
UMAP2,3298,-9.8132105,2.807458,Ductal,0.97239155,0.011176914,87
UMAP2,3299,6.668726,2.0775678,Alpha,0.7483329,0.008601528,87
UMAP2,3300,-10.449508,1.2321903,Ductal,0.97977483,0.01126178,87
UMAP2,3301,6.326122,2.0441773,Alpha,0.76737577,0.008820411,87
UMAP2,3302,-10.176479,6.009998,Ductal,1.1563001,0.013290806,87
UMAP2,3303,6.66056,4.093653,Alpha,0.74527407,0.008566368,87
UMAP2,3304,5.691958,1.679279,Pre-endocrine,0.80627704,0.009267552,87
UMAP2,3305,-4.585396,-3.3968053,Ngn3 high EP,1.0425711,0.011983575,87
UMAP2,3306,-9.9248905,0.7809895,Ductal,0.9779008,0.011240239,87
UMAP2,3307,-10.983704,5.85137,Ductal,1.0258607,0.011791502,87
UMAP2,3308,0.10468864,-3.2827313,Ngn3 high EP,0.9632863,0.011072256,87
UMAP2,3309,3.9844918,-4.3958545,Pre-endocrine,0.8802016,0.01011726,87
UMAP2,3310,-10.828022,3.5895712,Ductal,0.9652395,0.011094707,87
UMAP2,3311,-9.1928625,0.56453323,Ductal,0.98569477,0.011329825,87
UMAP2,3312,-10.296893,0.60745776,Ductal,0.9873594,0.011348959,87
UMAP2,3313,2.1195242,-4.5113487,Ngn3 high EP,0.91381395,0.010503609,87
UMAP2,3314,7.4908953,1.5467111,Alpha,0.8674307,0.009970468,87
UMAP2,3315,4.276242,3.4834194,Beta,0.9462857,0.010876847,87
UMAP2,3316,-9.367031,-1.5261405,Ngn3 low EP,1.0033283,0.01153251,87
UMAP2,3317,4.975053,-2.4043741,Pre-endocrine,0.94073653,0.010813064,87
UMAP2,3318,-1.5660167,-3.6353786,Ngn3 high EP,0.985937,0.011332609,87
UMAP2,3319,5.8237634,2.5358257,Beta,0.8082875,0.009290661,87
UMAP2,3320,2.717212,5.865118,Beta,5.9674435,0.068591304,87
UMAP2,3321,-8.995721,1.2936478,Ductal,0.99099636,0.011390762,87
UMAP2,3322,7.9451857,1.3772856,Alpha,0.8308544,0.009550051,87
UMAP2,3323,5.776459,-0.6761702,Pre-endocrine,0.94772756,0.01089342,87
UMAP2,3324,-10.480133,-0.055897463,Ductal,0.9775361,0.011236047,87
UMAP2,3325,-7.5567894,-1.8433781,Ngn3 high EP,0.9858977,0.011332158,87
UMAP2,3326,-9.052008,0.42880067,Ductal,0.99375665,0.011422491,87
UMAP2,3327,5.3283396,2.0185242,Beta,0.8894053,0.01022305,87
UMAP2,3328,-3.4455283,-4.2071314,Ngn3 high EP,1.0367321,0.0119164605,87
UMAP2,3329,-1.2108362,-4.7996397,Ngn3 high EP,0.9638932,0.011079232,87
UMAP2,3330,8.800503,-1.3249571,Delta,0.7653893,0.0087975785,87
UMAP2,3331,-7.462007,-1.4478532,Ngn3 low EP,1.001044,0.011506253,87
UMAP2,3332,6.754327,-0.07227983,Pre-endocrine,0.8368698,0.009619193,87
UMAP2,3333,-9.959538,0.09277571,Ngn3 low EP,0.9849637,0.011321422,87
UMAP2,3334,-10.068035,-1.413173,Ductal,0.99488837,0.0114354985,87
UMAP2,3335,3.211215,4.294565,Beta,3.9950135,0.045919694,87
UMAP2,3336,-10.088614,-0.97611845,Ductal,0.9872221,0.0113473805,87
UMAP2,3337,5.124625,1.6148815,Beta,0.92095226,0.010585658,87
UMAP2,3338,5.961632,2.6682565,Alpha,0.76180303,0.008756356,87
UMAP2,3339,4.713338,-3.9889147,Pre-endocrine,0.8885801,0.010213564,87
UMAP2,3340,7.3301535,0.88708586,Alpha,0.8565284,0.009845154,87
UMAP2,3341,-9.331545,0.07630078,Ngn3 low EP,0.98382366,0.011308318,87
UMAP2,3342,-3.4471529,-3.9496508,Ngn3 high EP,0.9989048,0.011481665,87
UMAP2,3343,5.80596,-1.3143202,Pre-endocrine,0.9223748,0.0106020095,87
UMAP2,3344,4.9902844,2.6812763,Beta,0.89269835,0.0102609005,87
UMAP2,3345,-10.386935,4.9259377,Ngn3 low EP,1.0832952,0.012451669,87
UMAP2,3346,-4.5705447,-3.2038136,Ngn3 high EP,1.0109653,0.0116202915,87
UMAP2,3347,-8.782312,0.1952403,Ngn3 low EP,0.995564,0.011443264,87
UMAP2,3348,1.629157,-2.7849784,Pre-endocrine,0.96201307,0.011057622,87
UMAP2,3349,8.020035,4.8393784,Alpha,0.7570854,0.008702131,87
UMAP2,3350,2.4790494,4.828404,Beta,6.179125,0.071024425,87
UMAP2,3351,-9.329246,0.26825207,Ductal,0.99005574,0.011379951,87
UMAP2,3352,2.7019985,-3.6492054,Pre-endocrine,0.93203557,0.010713053,87
UMAP2,3353,-9.24065,-0.1915168,Ductal,0.98760676,0.011351801,87
UMAP2,3354,-4.3904276,-3.7661445,Ngn3 high EP,1.0285349,0.01182224,87
UMAP2,3355,4.44714,-0.4633284,Pre-endocrine,0.91362447,0.01050143,87
UMAP2,3356,7.301875,4.1249294,Alpha,0.7842562,0.00901444,87
UMAP2,3357,4.930727,2.602017,Beta,0.8854153,0.010177188,87
UMAP2,3358,1.9658728,0.84974194,Epsilon,0.9664649,0.011108791,87
UMAP2,3359,-1.1230097,-4.9661236,Ngn3 high EP,0.9980409,0.011471734,87
UMAP2,3360,2.9196975,5.3307395,Beta,6.1122284,0.070255496,87
UMAP2,3361,-10.692728,-0.123680755,Ductal,0.9842975,0.011313764,87
UMAP2,3362,-10.828777,4.6460085,Ductal,1.0449117,0.012010479,87
UMAP2,3363,-0.40019777,-4.15132,Ngn3 high EP,0.99105453,0.011391431,87
UMAP2,3364,5.759311,0.45926416,Beta,0.8645075,0.009936868,87
UMAP2,3365,-4.914341,-3.2556176,Ngn3 high EP,1.0018301,0.011515289,87
UMAP2,3366,-12.00255,3.7817667,Ngn3 low EP,1.0024308,0.011522193,87
UMAP2,3367,2.157737,-4.7122808,Ngn3 high EP,0.90761364,0.01043234,87
UMAP2,3368,7.1320667,4.263799,Alpha,0.76142335,0.008751992,87
UMAP2,3369,1.0379419,-4.952495,Ngn3 high EP,0.9399588,0.010804124,87
UMAP2,3370,3.774058,2.5189013,Epsilon,0.800781,0.009204379,87
UMAP2,3371,0.25574142,-3.1150782,Ngn3 high EP,0.9622706,0.011060582,87
UMAP2,3372,-10.245889,0.52048826,Ductal,0.98596025,0.011332876,87
UMAP2,3373,-9.11182,0.5352271,Ngn3 low EP,0.9922468,0.0114051355,87
UMAP2,3374,6.0522428,-0.74763596,Pre-endocrine,0.88688135,0.010194039,87
UMAP2,3375,5.7471943,0.9212082,Beta,0.9001963,0.010347084,87
UMAP2,3376,8.587255,4.3653827,Alpha,0.7241934,0.008324062,87
UMAP2,3377,1.0355145,-2.9057863,Pre-endocrine,0.9198061,0.010572484,87
UMAP2,3378,5.6121216,-1.4937655,Pre-endocrine,0.8849818,0.010172205,87
UMAP2,3379,3.2639165,0.5351428,Pre-endocrine,0.9226289,0.01060493,87
UMAP2,3380,3.9183605,3.781322,Beta,1.8947465,0.021778695,87
UMAP2,3381,-1.6601225,-4.467767,Ngn3 high EP,0.97168005,0.011168736,87
UMAP2,3382,-9.304523,1.4364269,Ductal,0.977226,0.011232483,87
UMAP2,3383,5.848971,-2.6644876,Pre-endocrine,0.89764416,0.010317749,87
UMAP2,3384,-9.500974,-0.009619295,Ductal,0.9929278,0.011412963,87
UMAP2,3385,-11.209026,-0.13110307,Ductal,0.9725617,0.011178871,87
UMAP2,3386,-10.108688,-0.3738746,Ngn3 low EP,0.980407,0.011269046,87
UMAP2,3387,1.1683394,-4.888338,Ngn3 high EP,0.9300168,0.010689848,87
UMAP2,3388,4.7320795,0.60582995,Pre-endocrine,0.832246,0.009566046,87
UMAP2,3389,5.849278,-2.4657118,Pre-endocrine,0.8851855,0.010174545,87
UMAP2,3390,-9.218119,1.1987513,Ductal,0.9803517,0.01126841,87
UMAP2,3391,-5.257141,-3.3982282,Ngn3 high EP,1.0147105,0.01166334,87
UMAP2,3392,7.335326,1.3624641,Alpha,0.81347275,0.009350262,87
UMAP2,3393,-2.8534222,-3.2757792,Ngn3 high EP,1.0368443,0.01191775,87
UMAP2,3394,-11.932412,1.9190938,Ductal,0.9761561,0.011220185,87
UMAP2,3395,5.3595247,-2.349715,Pre-endocrine,0.9218404,0.010595867,87
UMAP2,3396,5.3746467,1.7398217,Beta,0.9061128,0.010415089,87
UMAP2,3397,6.5051656,2.9330728,Alpha,0.6973773,0.008015831,87
UMAP2,3398,-10.694381,0.7282713,Ngn3 low EP,0.9783922,0.011245887,87
UMAP2,3399,5.4479055,-0.04101819,Beta,0.9006135,0.0103518795,87
UMAP2,3400,-10.33282,-1.1904751,Ductal,0.9890461,0.011368346,87
UMAP2,3401,-5.969287,-2.361582,Ngn3 high EP,0.9985441,0.011477518,87
UMAP2,3402,-5.116809,-3.7930672,Ngn3 high EP,1.0158103,0.01167598,87
UMAP2,3403,-11.683599,4.5486035,Ductal,0.98311883,0.011300216,87
UMAP2,3404,-10.066669,5.429803,Ductal,1.1386064,0.01308743,87
UMAP2,3405,-10.889197,-1.2863542,Ductal,0.98531735,0.011325487,87
UMAP2,3406,3.4871001,-4.3511333,Pre-endocrine,0.8786441,0.010099358,87
UMAP2,3407,-11.058939,6.0130043,Ductal,1.0268643,0.0118030375,87
UMAP2,3408,2.7277496,6.1127,Beta,6.4349575,0.07396503,87
